Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Sri Lanka,LKA,Child employment in agriculture (% of economically active children ages 7-14),SL.AGR.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,71.23,..,..,..,..,..,..,..,..,..,66.49,..,..,..,..,..,..,..,..,..,..,..,..
Sri Lanka,LKA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41.39018,43.62432,38.65693,42.5686,37.3464,35.12961,37.3602,41.578,39.72838,37.77545,36.23913,34.47553,34.00087,34.96015,32.9585,33.11446,32.4586,33.47089,33.48904,30.94336,30.7775,30.99421,30.21959,28.8697,28.66242,27.10065,26.07381,25.49788,25.32719,26.17664,25.74604
Sri Lanka,LKA,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,47.78241,49.21708,45.00916,46.842,42.16144,42.09691,45.42965,49.73323,48.11032,46.12791,44.66728,42.42503,41.4681,45.89401,38.8936,39.61668,38.84206,39.59444,38.23579,36.42466,36.14542,33.85008,33.77465,32.2688,32.32442,30.41202,29.34933,28.43464,26.23068,26.77166,26.62674
Sri Lanka,LKA,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38.47334,41.29516,35.9179,40.69903,35.28755,32.16043,33.89186,37.43354,35.85794,33.8847,32.3047,30.81426,30.58399,29.95072,30.22438,30.07566,29.46121,30.58338,31.2456,28.33946,28.19604,29.67098,28.4446,27.1971,26.81908,25.42975,24.36174,24.06644,24.87438,25.87732,25.3023
Sri Lanka,LKA,Arable land (% of land area),AG.LND.ARBL.ZS,..,9.48811991707862,9.20108435656195,12.6295646627332,12.5976718226758,12.6455110827619,12.6295646627332,12.6295646627332,12.7252431829054,12.8209217030777,12.9166002232499,13.0122787434221,13.1079572635943,13.2036357837665,13.2993143039388,13.554457024398,14.3517780258332,15.1490990272684,15.9464200287036,14.3517780258332,14.3517780258332,14.3517780258332,13.6660819645989,13.8574390049434,13.9052782650295,13.9690639451443,14.1444745654601,14.2720459256897,14.3198851857758,14.3677244458619,14.3517780258332,14.3996172859193,14.4315101259767,14.0328496252591,14.0806888853452,14.1285281454314,14.1444745654601,14.1604209854888,14.1763674055175,14.4315101259767,14.5909743262638,14.6069207462925,14.9258491468665,15.1490990272684,14.3517780258332,17.5410620315739,16.7437410301387,15.9464200287036,19.1357040344443,19.1357040344443,19.1357040344443,20.7303460373146,20.7303460373146,20.7303460373146,20.7303460373146,21.0039907582441,21.1655599179229,21.3303604607952,22.1712142764774,22.1706061653805,22.1791141286777,22.1791141286777
Sri Lanka,LKA,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,..,140.487394957983,165.454072790295,114.631313131313,106.978481012658,121.585119798235,131.859848484848,128.431818181818,163.261904761905,110.696517412935,129.753086419753,137.622549019608,121.532846715328,134.178743961353,122.182254196643,85.1764705882353,105.888888888889,117.473684210526,135.886,162.126666666667,183.626666666667,163.777777777778,181.602100350058,192.998849252014,218.918577981651,222.23401826484,217.772266065389,227.606703910615,230.623608017817,233.907880133185,190.158888888889,196.228128460687,202.93591160221,239.207954545455,246.322763306908,232.554176072235,238.072153325817,235.037162162162,262.006749156355,286.277348066298,269.907103825137,266.449781659389,304.563034188034,259.184210526316,287.01,255.291818181818,291.315238095238,288.525,311.711666666667,257.928333333333,229.0475,257.314615384615,205.855246153846,173.985684615385,261.314592307692,190.095053846154,126.262839694656,117.393622178458,138.296325459318,190.038968401823,298.954336734694,153.938228862974
Sri Lanka,LKA,CO2 emissions (kt),EN.ATM.CO2E.KT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3839.2,3985.4,5248.3,5091.3,5766.8,5816.4,8355.3,8340.5,8608.4,9496.3,10928.9,10848,11385.2,12412.3,12868.2,13984.4,12404.9,13591.6,12810.7,12291.4,13071.8,15410.2,17440.4,14448.4,17458.3,19240.9,23167.6,23140.5,21690.3,23427.9,21846.3,..
Sri Lanka,LKA,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-1.89320242393584,4.149525229374,5.67109157519297,12.9247098267265,12.1448437345459,17.9695508375118,16.3619330264592,11.8457491384706,24.1448580552369,26.6802890607539,22.0371037133715,27.6722673300411,33.7416536678647,38.1681749042143,48.1217156879916,41.4660363429756,51.0900314747242,52.102927093743,51.4040644651983,58.503119328326,62.2655025809269,65.6881440269333,..,..,..,..,..,..,..,..,..
Sri Lanka,LKA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-1.544676806092,1.1344436397999,1.50357995251549,2.27290539996214,3.19564717604592,0.222783306253976,-0.155601659973812,2.1892393320351,5.86056644898589,7.45695273372574,5.86695607765967,2.66538020859995,6.34948605013609,9.62664310171117,12.3028867952473,6.62599255320984,1.32951868058228,1.22487958802843,12.141597276466,10.731921430873,26.1454101014465,17.9689954960101,10.8257491675687,13.9643880065,16.6382537479217,1.48118012235432,7.97636193570626,7.71716560559268,13.9915489002076,11.5675360890558,21.495252052759,12.1856307214389,11.3834370512205,11.7467370174947,8.44871248698343,7.6748487344981,15.9358310447214,9.57369626405169,9.3642430068323,4.69170563048434,6.17627591012044,14.1584557991201,9.55103167007249,6.31463787051176,7.57592582995854,11.6396860971118,10.0201836057035,15.8421114924843,22.5644955300126,3.46496322106075,6.21764889304619,6.71676843588538,7.54291373239438,6.90845034828443,3.17900228236063,3.76836783062096,3.9588884659307,7.70413767850605,2.13503773713198,3.52839358231808,6.15394508391743,7.01478071238187
Sri Lanka,LKA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,3.81801955804475,2.51674859426939,3.90643383679523,2.53695353571972,5.02378943837397,6.43902442036845,5.80109416634996,7.71681966188542,3.8466298565901,1.30690539655231,-0.410479911097354,7.05739893473161,3.84583083634074,6.12623316070533,3.33510669177639,5.10059026393155,5.65383685775215,6.40355692590622,5.84602651616864,5.69952476661403,4.14149570228304,4.81399096958899,5.0991465579139,4.99940636871253,4.35554691656409,1.72561069289878,2.47268503771205,2.2993014119801,6.39999531086634,4.59998724403418,4.39999125181939,6.90006325149474,5.59991872510166,5.5000852341585,3.79996720568178,6.40539969571286,4.69842304772052,4.30054049813373,6.00003315828934,-1.54540813366026,3.96467568513113,5.9402690780223,5.44506127885352,6.24174804376447,7.66829190107919,6.79682611892866,5.95008814473897,3.53891205317842,8.01596737040464,8.66948301160571,8.6321813769906,4.0517463303875,6.37797889684965,4.20595547501601,5.05362488993089,6.46068127080994,2.31008425504933,-0.220483886824823,-4.62451581705935,3.51222455549778
Sri Lanka,LKA,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,..,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,..
Sri Lanka,LKA,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.16003002858256,..,..,..,..,..,..,..,..,..,..,..,..
Sri Lanka,LKA,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.584,0.59337055683136,..,0.598324298858643,..
Pakistan,PAK,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,48.1986368062317,48.9100965188157,49.4544270126486,52.1015397419892,52.773529820659,52.9403625294036,53.0364035209508,54.6257752102625,55.0500325991439,55.728959763918,51.9534728406055,51.4654909463994,49.4487320837927,51.2799293832064,51.7374730677863,50.5544382236234,49.239250871551,50.4153925256407,50.4638934008755,52.6645426571903,..
Pakistan,PAK,Agricultural land (% of land area),AG.LND.AGRI.ZS,..,46.3496264009963,46.4923204649232,46.5442092154421,47.1603881278539,48.3019406392694,48.5354400166044,48.6067870485679,48.2176214196762,46.3107098381071,46.5247509339975,46.0318078040681,46.0577521793275,47.2187629721876,46.362598588626,46.7452781237028,46.3262764632628,46.5870174346202,47.2408156911582,47.1370381901204,48.5367372353674,47.3536737235367,49.954597343296,47.2304379410544,48.645703611457,48.1501660440017,46.1433686176837,47.5703092569531,45.8527916147779,46.5182648401827,45.6698837691988,45.7529057700291,45.895599833956,46.3755707762557,46.4274595267746,46.733603154836,46.92299709423,47.5677148194271,47.6857617268576,47.6805728518057,47.6053341635533,47.9607721046077,47.8466168534662,47.7921336654213,46.7582503113325,46.6544728102947,46.875,46.7167393109174,45.8086861768369,45.7619863013699,45.7165836446658,46.6168534661685,46.781600249066,47.063096720631,47.0267745952677,46.9619136571191,47.7298671647987,48.0009858862599,47.9361249481112,47.1188771274388,47.6377646326276,47.0929327521793
Pakistan,PAK,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,..,5500,6000,6500,7000,7388,9733,12500,15500,18909,21000,24000,30513,30165,33000,35714,48600,61500,74500,87400,97373,112000,122004,139652,157300,156633,178400,200000,222000,244000,265728,271903,283300,268080,252861,304992,320417,331000,342000,352600,326595,338884,351173,363462,401663,420702,439741,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Pakistan,PAK,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,..,..,60.9464114567603,61.6498538556449,56.7737418268333,52.820849011542,41.0804492760015,42.835732744607,41.5203871253454,32.9999000261574,30.2223807536089,29.4451968186128,27.1808507331323,10.37993037079,11.7296155704806,18.7518431099864,7.80026911674865,6.06896887126082,12.3260846235206,6.678510866099,20.4724295332053,13.5832520381571,13.9358249902781,12.4934042780794,7.13261725064513,18.0062399875201,16.4893528858904,13.1956040946228,..,..,10.2119078352637,8.71571849396804,9.65019471303295,4.42169405782444,..,3.85436260778199,6.1005744319596,2.72685406612184,1.91155879989469,1.42454690413746,2.95094176924683,1.71051982781074,1.47106067375518,1.58511722990572,1.62068094204353,1.49482387776306,1.23761059785627,1.22334149052363,1.40698077608123,1.85078538425968,1.9462189711228,2.58117389731358,3.2349342917038,2.30259906544054,1.98166083599108,1.38178945724839,1.02075866850769,1.09517782673276,0.953789253837377,1.02071327846449,1.85001190232764,1.86180931889475
Pakistan,PAK,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,..,..,4.54222694702528,3.60263030336944,2.97301100040459,2.80248237822307,3.18528698351819,2.91290593436941,3.16647400277387,3.47540362713744,3.63882627789424,3.52093670120766,4.51240450147079,6.05406009239887,3.86333584533252,3.49694946934208,3.56524684537639,4.38821998969949,3.75655361258343,4.03847122644676,3.35863768147493,4.36149776927011,3.92194182717644,3.87716847990511,5.47648544167847,3.51525163215581,3.97279779080514,4.64828809868396,..,..,3.96668545679034,3.78795966301671,3.73698584409158,3.55610209625962,..,5.45797720219621,3.60557861367662,3.91146059105086,4.71530106535924,5.96675449009602,3.23284314614686,4.28481037724264,4.8156783214704,4.94067766043187,5.84309968153488,4.19161278226889,3.58942981932038,4.99883516291374,4.93930468637314,4.25063158606695,4.91347958857388,4.93661409170734,3.83039531376776,4.26171215118811,3.85904156282955,4.12355507705911,3.8252128854628,3.77589866889949,4.35926090509283,4.15829846651122,5.89654021502947,5.18430937630577
Pakistan,PAK,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.999582703,97.9227399313,97.8460366945,97.769472613,97.6930473084,97.6167604039,97.5406115236,97.4646002935,97.3887263406,97.3129892933,97.2373887816,97.1619244363,97.0865958901,97.0114027767,96.9363447312,96.86142139,96.7866323907,96.4821922447,96.1849517541,95.8946585084,95.6110717594,95.333961756,95.0631091229,94.7983042814,94.539346909,94.2860454335,94.2915942204,94.2970621575,94.3024509992,94.3077624491,94.3129981628,94.1989830555,94.0868525732,93.9765603707,93.9765603707,93.9765603707,93.9765603707,93.9765603707,93.9765603707,93.9765603707,93.9765603707,93.9765603707,93.9765603707,93.9765603707,93.9765603707,93.9765603707,..
Pakistan,PAK,Child employment in agriculture (% of economically active children ages 7-14),SL.AGR.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75.37,..,..,76.05,..,..,..,..,..,..,..,..,..,..
Pakistan,PAK,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45.74823,46.33315,44.77079,45.84324,43.59222,43.51512,42.02898,43.4833,43.40865,45.07853,44.58785,42.09145,42.09074,43.06945,43.06812,43.38858,43.63163,44.69526,43.30769,43.38948,43.49343,42.86045,42.23656,42.2332,41.01001,42.26807,39.84668,37.41642,38.3089,38.34922,37.54371
Pakistan,PAK,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,66.57684,69.11543,66.77823,68.0874,64.15284,63.92083,62.78253,64.45668,64.31044,66.663,66.25584,64.48636,64.38903,67.32521,67.20973,69.05677,72.67656,75.2582,72.79584,73.97683,74.36498,74.71426,75.03858,73.0829,71.9286,73.05043,69.76899,66.21482,69.29086,68.43459,67.94631
Pakistan,PAK,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,42.54502,42.82292,41.23557,42.17474,40.65855,40.35619,38.5473,39.85975,39.68896,41.12195,40.59858,37.95326,37.75086,38.10025,37.88452,37.60548,36.93922,37.42822,35.84553,35.25698,35.12906,34.19201,33.27252,33.57353,32.31285,33.74626,31.7091,29.74373,29.44068,29.86324,28.68074
Pakistan,PAK,Arable land (% of land area),AG.LND.ARBL.ZS,..,39.6689497716895,39.8116438356164,39.8635325861353,40.4732254047323,41.6147779161478,41.8482772934828,41.9131382316314,41.5239726027397,39.6170610211706,39.8246160232462,39.3316728933167,39.3576172685762,40.486197592362,39.6040888335409,39.9543378995434,39.5132835201328,39.7467828974678,40.4083644665836,40.2786425902864,41.6536944790369,40.4213366542134,42.9898298048983,40.2656704026567,41.6536944790369,41.1348069738481,39.0981735159817,40.5380863428809,38.8127853881278,39.4484225819842,38.5922581984226,38.6700913242009,38.8127853881278,39.2149232046492,39.2408675799087,39.5132835201328,39.6300332088003,40.2656704026567,40.3694479036945,40.3564757160648,40.2656704026567,40.6029472810295,40.4991697799917,40.4602532171025,39.318700705687,39.1370900788709,39.3316728933167,39.1500622665006,38.2160647571606,38.1641760066418,38.1252594437526,39.0462847654628,39.227895392279,39.5262557077626,39.4873391448734,39.4354503943545,40.2008094645081,40.486197592362,40.4213366542134,39.6040888335409,40.1229763387298,39.5781444582814
Pakistan,PAK,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,..,1.37864617396991,1.34799608993157,2.22095671981777,2.73,2.19722568578554,3.46664600123993,5.89384091612504,7.64289284598563,10.0756712508186,9.22495114006515,12.5972295514512,14.3823335530653,12.9022749118872,13.937111038323,17.9821753246753,20.725541694025,23.4073107049608,28.2439807383628,31.7715942028986,33.6251635004671,34.6548780487805,37.547254073627,38.7982603092783,39.0222360635316,47.6543361715547,59.2302587923026,55.0464,58.1347593582888,62.154718842486,63.6268571428571,63.2047299563905,71.7886029411765,71.0148858749587,72.1841983471074,82.5713722915299,78.9845826513912,85.6744201030928,82.8422879177378,91.0639665702347,95.4413659793814,94.0718849840256,97.7847533632287,100.970182750882,110.778950841306,123.483460391117,125.730244063325,118.423492379059,119.154650373388,144.327430319511,138.30472949983,128.5226910299,117.362367724868,135.702592714145,134.854139290407,137.471578947368,144.562955792191,152.47894905479,152.723620025674,152.385293154274,155.150889104429,157.286692887578
Pakistan,PAK,CO2 emissions (kt),EN.ATM.CO2E.KT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,59026,60305.8,66977.8,73749.6,76253.6,82737.2,85821.1,89362.5,90190.3,98773.3,98374.1,99837.2,102325.6,105663.5,118313.6,121608.7,132304.2,145813.3,140734.2,145337.9,140378.6,141690,143819.1,145993.7,154235.2,164152.3,181113.3,198738.8,186865.6,184096.3,184111.2,..
Pakistan,PAK,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.97584908290735,7.32716822946611,12.9190355688911,16.523632873141,21.2682755788145,27.5449178788183,30.9210202182562,35.7902137778273,42.9210276317043,43.3479870693911,45.2233193702325,48.9146450921929,57.4112565335568,68.6536401523276,73.3598880122863,82.0644419781748,94.9622712142304,96.2036493870023,98.923004226584,105.462752913103,110.06803424614,114.275183035711,..,..,..,..,..,..,..,..,..
Pakistan,PAK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.94736842105285,1.64041994750605,-0.516462233698508,1.456488447975,4.17958688145319,5.56863547936376,7.22762159787732,6.8113996342869,0.170627348438079,3.18698679573689,5.34984090983015,4.73069148232274,5.18323764549141,23.0700840250844,26.6630348537488,20.9045094573998,7.15832373118468,10.1329676874054,6.13869266742742,8.26704697617572,11.9382309107087,11.8799135925283,5.90352878435857,6.36203349985299,6.08716673573719,5.6148392179322,3.50641424758203,4.68121854620214,8.83793701817778,7.84426473740038,9.0521315527978,11.7912703351416,9.50904146190146,9.9736647602921,12.3681943936948,12.3435785170513,10.3738085885002,11.3754928865122,6.22800415424547,4.14263718082168,4.36666451291681,3.14826144590616,3.29034472613156,2.91413470059477,7.44462469342738,9.0633273703042,7.92108440058788,7.59868441050775,20.2861210929554,13.6477650639761,12.938870563489,11.9160927116277,9.6823518605568,7.6921561189957,7.18938402847025,2.52932817254226,3.76511916356584,4.08537368032604,5.07805725868917,10.5783618004555,9.73999313898131,9.49621056124979
Pakistan,PAK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,5.98734641929065,4.48285862746636,8.68883151825341,7.56975744905695,10.4193658220131,5.78995180143444,5.40061259720824,7.23322092500223,5.50789963428736,11.3534617181886,0.46837254850405,0.81340640458356,7.06426385694019,3.54019171279742,4.21141563147394,5.15618958985205,3.94769828741468,8.04853361937394,3.75843556853248,10.2157040372709,7.92076357199763,6.53748679998547,6.77837833870637,5.06520560475876,7.59211469875606,5.50165366386082,6.45234302467648,7.62527877959033,4.95976889440861,4.45858681509861,5.06156775458133,7.70589782263585,1.75774769830849,3.7374155532444,4.96260914841646,4.84658128434863,1.01439601402073,2.55023429543455,3.66013274348722,4.26008801168791,3.55441821580422,2.50833772398214,5.77703399200348,7.54686001519235,6.51877807393943,5.89898444157643,4.83281727691724,1.70140546555248,2.83165851919782,1.60668862898785,2.74840591749019,3.50703341999964,4.39645663353076,4.67470798154832,4.73114747532071,5.52673584476604,4.43262590683975,6.15170261099519,2.49763692943365,-1.27408744338709,6.48708677384843
Pakistan,PAK,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,..,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,..
Pakistan,PAK,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.05534239110308,..,..,..,..,..,..,..,..,..,..,..,..
Pakistan,PAK,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.389,0.399303585290909,..,0.406070023775101,..
Maldives,MDV,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Maldives,MDV,Agricultural land (% of land area),AG.LND.AGRI.ZS,..,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,20,20,23.3333333333333,23.3333333333333,23.3333333333333,23.3333333333333,23.3333333333333,23.3333333333333,23.3333333333333,23.3333333333333,23.3333333333333,26.6666666666667,26.6666666666667,26.6666666666667,26.6666666666667,26.6666666666667,26.6666666666667,26.6666666666667,26.6666666666667,26.6666666666667,26.6666666666667,26.6666666666667,26.6666666666667,26.6666666666667,26.6666666666667,26.6666666666667,26.6666666666667,26.6666666666667,26.6666666666667,30,33.3333333333333,40,40,36.6666666666667,30,23.3333333333333,23.3333333333333,23.3333333333333,23.3333333333333,23,23,21.3333333333333,21.3333333333333,21.3333333333333,21.3333333333333,21.3333333333333,21.3333333333333,21.3333333333333,21.3333333333333,21.3333333333333,19.6666666666667
Maldives,MDV,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Maldives,MDV,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.732431565255907,0.14456348248694,0.108016661252755,0.0137888072512885,0.0634045841070221,0.0423593001512866,0.0494390337458112,0.0635028770054841,0.0344352751208426,0.0264234331181771,0.00725173013923053,0.000597330560696941,0.0042220194650351,0.000899785812990827,0.00124306297813576,..,0.000241817032527776,0.0395998300912597,4.20407856159206E-06,..,..,..,0.00887605670360521,0.0124119894931634,0.00893836488600186,..,0.0174403003501821
Maldives,MDV,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.09644636377378,2.12147530326784,2.57904355646073,3.21899838717843,2.36313263364564,1.83083649905099,2.22597081717872,1.89460501614781,2.23469571437276,2.91108325145016,3.55137074539345,3.38415336748641,3.71680327753972,3.16768447981642,2.10311190292035,2.21828396972473,1.59858677788711,1.9945844354754,1.79200352446377,1.84713302843784,2.7610690827199,2.36830941651,2.66486254653268,2.55480520729788,2.17215590350382,..,1.30609746848453
Maldives,MDV,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Maldives,MDV,Child employment in agriculture (% of economically active children ages 7-14),SL.AGR.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Maldives,MDV,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.75834,21.41161,21.06146,20.60394,20.17282,18.97682,17.72935,16.57856,15.50873,14.43977,15.9399,16.82552,17.79303,17.21323,17.4922,16.2198,15.42493,14.60126,14.02111,12.59738,11.21401,10.14512,9.007427,7.972797,8.32646,8.551278,8.716962,9.171635,10.00217,11.04547,10.52856
Maldives,MDV,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.554418,7.700094,7.847754,7.964968,8.029589,7.742878,7.414305,7.043791,6.707272,6.340281,7.329655,8.081032,8.83414,8.017042,7.562215,6.439002,5.549738,4.646929,3.9754,3.678034,3.407028,3.261254,3.033564,2.844299,2.65944,2.423587,2.637837,2.943726,3.433576,3.942438,3.778919
